H,V,C,x,y,Y,picture,R,G,B
7.5YR,5,6,0.43,0.387,17.0,300.png,0.593235313649,0.40892246884,0.273532063432
7.5YR,5,8,0.47,0.406,16.1,301.png,0.611365667764,0.386289911607,0.188083444974
7.5YR,5,10,0.511,0.426,15.4,302.png,0.626650924204,0.366892969751,0.0380640729953
7.5YR,6,2,0.337,0.334,29.2,303.png,0.636227514028,0.560347772108,0.547688803251
7.5YR,6,4,0.37,0.356,27.8,304.png,0.66689997126,0.537498425565,0.467924021019
7.5YR,6,6,0.411,0.382,26.6,305.png,0.699077109877,0.514440781574,0.371924184834
7.5YR,6,8,0.445,0.4,25.5,306.png,0.720719843176,0.492940317917,0.289666284482
7.5YR,6,10,0.478,0.416,24.4,307.png,0.736985252167,0.47152985231,0.194963938695
7.5YR,7,2,0.334,0.333,41.8,308.png,0.740388989339,0.661582795112,0.649884190028
7.5YR,7,4,0.362,0.352,40.3,309.png,0.773764782116,0.640575356702,0.572124363817
7.5YR,7,6,0.396,0.375,38.8,310.png,0.805501016684,0.618573745486,0.477855561684
7.5YR,7,8,0.425,0.393,37.5,311.png,0.827298587642,0.59928238842,0.395376866268
7.5YR,7,10,0.456,0.411,36.2,312.png,0.847047335435,0.57915550479,0.298185629255
7.5YR,7,12,0.484,0.426,35.0,313.png,0.861703001296,0.560443947359,0.185995036475
7.5YR,8,2,0.331,0.331,57.4,314.png,0.846411198542,0.764180495886,0.7575906894
7.5YR,8,4,0.356,0.349,55.7,315.png,0.880954130129,0.74441138199,0.676810713562
7.5YR,8,6,0.385,0.369,54.2,316.png,0.915898611826,0.724560851842,0.586361837281
7.5YR,8,8,0.412,0.387,52.3,317.png,0.938101641731,0.703400879569,0.497179534904
7.5YR,8,10,0.436,0.403,50.5,318.png,0.951703926882,0.684542737283,0.410934353959
7.5YR,8,12,0.462,0.419,49.2,319.png,0.969504814078,0.667484797102,0.308554436838
7.5YR,8,14,0.489,0.435,47.6,320.png,0.982584754019,0.648317940595,0.154282254809
7.5YR,9,2,0.328,0.331,77.1,321.png,0.952178151836,0.875057129881,0.867613553415
7.5YR,9,4,0.349,0.347,74.9,322.png,0.983404807465,0.855558712683,0.787436089961
10.0YR,1,2,0.4,0.37,1.08,323.png,0.142307622762,0.0947323617958,0.0661034652291
10.0YR,2,2,0.371,0.358,2.89,324.png,0.225802877247,0.175952550971,0.146872361346
10.0YR,2,4,0.46,0.411,2.6,325.png,0.248467186486,0.155591447173,0.0604517016452
10.0YR,3,2,0.356,0.348,6.18,326.png,0.320242513763,0.264443868365,0.238718218271
10.0YR,3,4,0.419,0.389,5.75,327.png,0.346083601306,0.245333800698,0.158924177172
10.0YR,4,2,0.347,0.343,11.4,328.png,0.419737943036,0.359732251774,0.335517428043
10.0YR,4,4,0.395,0.376,10.8,329.png,0.447787825319,0.341314550669,0.257217287198
10.0YR,4,6,0.457,0.416,10.1,330.png,0.471876436846,0.319431975252,0.143592173795
10.0YR,5,2,0.339,0.34,19.2,331.png,0.521866284552,0.46397008453,0.440571144375
10.0YR,5,4,0.378,0.368,18.3,332.png,0.551515618559,0.444710187734,0.360175726724
10.0YR,5,6,0.428,0.402,17.2,333.png,0.577369201163,0.421217603098,0.252775519688
10.0YR,5,8,0.468,0.428,16.5,334.png,0.593525736459,0.404946403547,0.146300715363
10.0YR,6,2,0.336,0.337,29.2,335.png,0.62888977775,0.563332098397,0.54310876037
10.0YR,6,4,0.367,0.363,28.1,336.png,0.653406132229,0.54734842772,0.460664503484
10.0YR,6,6,0.407,0.393,26.8,337.png,0.679572360901,0.52656578376,0.357406356203
10.0YR,6,8,0.44,0.416,25.7,338.png,0.695400066531,0.50892947703,0.264194914721
10.0YR,6,10,0.472,0.437,24.8,339.png,0.709102833228,0.493209176954,0.146953562077
10.0YR,7,2,0.333,0.335,41.8,340.png,0.733632564941,0.664204221866,0.646653473391
10.0YR,7,4,0.359,0.357,40.6,341.png,0.759796574495,0.649493470526,0.566934225366
10.0YR,7,6,0.393,0.384,38.8,342.png,0.784593368066,0.628165981963,0.462707229877
10.0YR,7,8,0.421,0.405,37.8,343.png,0.804396192478,0.613955260304,0.375640308463
10.0YR,7,10,0.449,0.426,36.5,344.png,0.816516512378,0.598130864935,0.272093844779
10.0YR,7,12,0.477,0.445,35.6,345.png,0.831306522118,0.584400901451,0.126238182524
10.0YR,8,2,0.329,0.333,57.9,346.png,0.838252594462,0.771239969642,0.757916521979
10.0YR,8,4,0.353,0.353,55.7,347.png,0.863705022394,0.751201539907,0.670961431301
10.0YR,8,6,0.382,0.378,54.2,348.png,0.891269966533,0.735530829942,0.569117549416
10.0YR,8,8,0.407,0.398,52.8,349.png,0.910874244635,0.720683877146,0.479780945662
10.0YR,8,10,0.431,0.415,50.9,350.png,0.924344156674,0.701716636186,0.388951975355
10.0YR,8,12,0.456,0.434,50.1,351.png,0.941663400073,0.690815430011,0.274710881142
10.0YR,8,14,0.482,0.452,48.5,352.png,0.952418647011,0.673812107729,0.0582835071357
10.0YR,9,2,0.326,0.333,77.1,353.png,0.93916213596,0.879622052371,0.864660304367
10.0YR,9,4,0.347,0.352,75.7,354.png,0.969435456127,0.867065108419,0.780533205722
10.0YR,9,6,0.373,0.373,72.8,355.png,0.996871555354,0.843827488215,0.677078552506
2.5Y,1,0,0.31,0.316,1.21,356.png,0.116215867179,0.110852802516,0.11955448237
2.5Y,1,2,0.395,0.385,1.09,357.png,0.13519764072,0.0990068276049,0.0608430589476
2.5Y,2,0,0.31,0.316,3.12,358.png,0.199066762199,0.191108525052,0.204020924251
2.5Y,2,2,0.368,0.364,2.92,359.png,0.221088070945,0.179463004969,0.144699235387
2.5Y,2,4,0.457,0.43,2.65,360.png,0.24025079129,0.162941602382,0.0452686431201
2.5Y,3,0,0.31,0.316,6.55,361.png,0.291059397378,0.280219637279,0.297807365193
2.5Y,3,2,0.353,0.352,6.18,362.png,0.313333445463,0.267176830797,0.236371226058
2.5Y,3,4,0.415,0.403,5.8,363.png,0.334208391036,0.252823806535,0.148135442005
2.5Y,4,0,0.31,0.316,12.0,364.png,0.390357692401,0.376407571179,0.399041922326
2.5Y,4,2,0.345,0.347,11.4,365.png,0.412236655859,0.362719526186,0.331851867314
2.5Y,4,4,0.391,0.385,10.9,366.png,0.4360570164,0.348917394887,0.250216828808
2.5Y,4,6,0.453,0.434,10.2,367.png,0.455301330114,0.330536447281,0.118807814848
2.5Y,5,0,0.31,0.316,19.7,368.png,0.492533925007,0.475383295843,0.50321053524
2.5Y,5,2,0.338,0.342,19.2,369.png,0.517090928621,0.465818549502,0.438275323164
2.5Y,5,4,0.374,0.376,18.3,370.png,0.535021647967,0.451612243811,0.351568363699
2.5Y,5,6,0.423,0.415,17.3,371.png,0.558110612754,0.432071872274,0.237227236881
2.5Y,5,8,0.462,0.446,16.6,372.png,0.570313559123,0.418488603147,0.111539198468
2.5Y,6,0,0.31,0.316,30.0,373.png,0.597405021307,0.576969471885,0.610126560208
2.5Y,6,2,0.333,0.34,29.2,374.png,0.616285132604,0.56784260873,0.540249239519
2.5Y,6,4,0.363,0.369,28.1,375.png,0.635918103772,0.554251508479,0.453860923982
2.5Y,6,6,0.402,0.404,26.8,376.png,0.656137416724,0.536778316925,0.342735845846
2.5Y,6,8,0.434,0.429,25.9,377.png,0.672428258986,0.522432443537,0.24573139137
2.5Y,6,10,0.465,0.453,25.2,378.png,0.685881580388,0.510579108713,0.107438358682
2.5Y,7,0,0.31,0.316,43.0,379.png,0.702987357365,0.679244609231,0.717767693719
2.5Y,7,2,0.331,0.337,41.8,380.png,0.723765941962,0.667717883086,0.644412146214
2.5Y,7,4,0.356,0.362,40.6,381.png,0.743256683594,0.655985775419,0.559888583742
2.5Y,7,6,0.388,0.392,39.1,382.png,0.76342989731,0.640255301788,0.453795513646
2.5Y,7,8,0.415,0.416,38.1,383.png,0.779006263474,0.62850715214,0.360828606773
2.5Y,7,10,0.443,0.439,36.8,384.png,0.790828002982,0.61355290923,0.248219701636
2.5Y,7,12,0.469,0.46,35.9,385.png,0.801665675418,0.602157818129,0.0677043931907
2.5Y,8,0,0.31,0.316,59.1,386.png,0.810389369268,0.783282423969,0.82726398575
2.5Y,8,2,0.328,0.335,57.9,387.png,0.830403838366,0.774182637375,0.754218363933
2.5Y,8,4,0.349,0.357,56.3,388.png,0.847206731224,0.762401630428,0.669576942292
2.5Y,8,6,0.377,0.384,54.7,389.png,0.870185408269,0.74829168299,0.564044741196
2.5Y,8,8,0.401,0.406,52.8,390.png,0.882474806528,0.732424875102,0.469205676723
2.5Y,8,10,0.424,0.426,51.4,391.png,0.894966218714,0.7193197831,0.373335910084
2.5Y,8,12,0.448,0.447,50.1,392.png,0.905509100854,0.707092318441,0.248195606295
2.5Y,9,0,0.31,0.316,78.6,393.png,0.919562058958,0.889035452832,0.938565482813
2.5Y,9,2,0.325,0.334,77.1,394.png,0.93262329305,0.8818724896,0.863192011485
2.5Y,9,4,0.344,0.354,75.7,395.png,0.953835548162,0.872476984021,0.779192721084
2.5Y,9,6,0.368,0.379,72.8,396.png,0.968254238431,0.854772912427,0.668575883769
2.5Y,9,8,0.389,0.398,71.5,397.png,0.988815977528,0.843377613948,0.581631777753
5.0Y,1,2,0.389,0.396,1.1,398.png,0.129012121128,0.102480772477,0.0577597720742
5.0Y,2,2,0.363,0.371,2.92,399.png,0.212878627171,0.182672411352,0.141739702307
5.0Y,2,4,0.45,0.451,2.65,400.png,0.226720592425,0.169295478165,0.028623271663
5.0Y,3,2,0.35,0.357,6.24,401.png,0.307077198995,0.27147594307,0.234286081184
5.0Y,3,4,0.409,0.42,5.8,402.png,0.317302990708,0.260191559393,0.134690233071
5.0Y,4,2,0.342,0.35,11.4,403.png,0.40404932986,0.365683378644,0.330009691865
5.0Y,4,4,0.385,0.393,10.9,404.png,0.42061904242,0.35511994344,0.244735348873
5.0Y,4,6,0.446,0.452,10.2,405.png,0.433905487413,0.340245614848,0.0940743244287
5.0Y,5,2,0.336,0.345,19.2,406.png,0.508829673739,0.468863834847,0.43521217967
5.0Y,5,4,0.371,0.381,18.3,407.png,0.523830336394,0.456010296207,0.346655274056
5.0Y,5,6,0.417,0.427,17.3,408.png,0.537143578313,0.441006668688,0.223556622693
5.0Y,5,8,0.454,0.462,16.7,409.png,0.546813196754,0.430836363577,0.079786962637
5.0Y,6,2,0.332,0.341,29.2,410.png,0.612059552716,0.569318501915,0.539303024469
5.0Y,6,4,0.359,0.373,28.1,411.png,0.621164214248,0.559623811989,0.450617998297
5.0Y,6,6,0.396,0.412,26.8,412.png,0.634661048323,0.545227310154,0.334836658154
5.0Y,6,8,0.426,0.441,25.9,413.png,0.645052206724,0.53379401512,0.231176085134
5.0Y,6,10,0.456,0.469,25.2,414.png,0.65497750322,0.524048475911,0.0593963544223
5.0Y,7,2,0.329,0.338,41.8,415.png,0.715664767059,0.670379141376,0.644266729814
5.0Y,7,4,0.352,0.365,40.6,416.png,0.727241449859,0.661628666786,0.558010128823
5.0Y,7,6,0.383,0.399,39.1,417.png,0.74106082105,0.648915786636,0.445411414947
5.0Y,7,8,0.407,0.426,38.1,418.png,0.748029780131,0.640744845249,0.349903096857
5.0Y,7,10,0.433,0.452,36.8,419.png,0.75480561979,0.628323903689,0.230809962321
5.0Y,8,2,0.326,0.336,57.9,420.png,0.820990301015,0.777237782561,0.754029189006
5.0Y,8,4,0.346,0.36,56.3,421.png,0.831619478092,0.767923177046,0.666143360503
5.0Y,8,6,0.372,0.39,54.7,422.png,0.845318090321,0.757567710347,0.55668678285
5.0Y,8,8,0.394,0.414,52.8,423.png,0.85140062804,0.744321624557,0.460283581867
5.0Y,8,10,0.416,0.437,51.8,424.png,0.8622756061,0.73609663461,0.35908008769
5.0Y,8,12,0.437,0.459,50.1,425.png,0.864502661886,0.723599481156,0.23304609007
5.0Y,9,2,0.324,0.335,77.1,426.png,0.926062859759,0.884102015992,0.86172921948
5.0Y,9,4,0.341,0.356,75.7,427.png,0.93807154685,0.877784932052,0.777864326403
5.0Y,9,6,0.364,0.383,72.8,428.png,0.946821814717,0.862466500238,0.663934771473
5.0Y,9,8,0.382,0.404,71.5,429.png,0.956049698153,0.855320352896,0.576787725553
5.0Y,9,10,0.402,0.426,69.6,430.png,0.963230421402,0.843860363274,0.475004895068
5.0Y,9,12,0.42,0.446,67.8,431.png,0.966397231198,0.833194475312,0.369625296378
5.0Y,9,14,0.44,0.467,66.6,432.png,0.974766535217,0.824850106565,0.218826977096
7.5Y,1,2,0.383,0.404,1.1,433.png,0.123120276651,0.10471733958,0.0556851968991
7.5Y,2,2,0.359,0.375,2.92,434.png,0.207144580432,0.184741605529,0.140486444588
7.5Y,2,4,0.439,0.47,2.65,435.png,0.211849813708,0.17535714549,0.0180363598596
7.5Y,3,2,0.347,0.361,6.24,436.png,0.300091329943,0.274024702928,0.231989191038
7.5Y,3,4,0.4,0.425,5.8,437.png,0.305186496537,0.264550588331,0.135551591702
7.5Y,4,2,0.339,0.352,11.4,438.png,0.396815068933,0.368132716024,0.329378841407
7.5Y,4,4,0.379,0.4,10.9,439.png,0.405981870194,0.360578274382,0.240542480112
7.5Y,4,6,0.436,0.469,10.2,440.png,0.410280352644,0.349720224261,0.0728391735147
7.5Y,5,2,0.334,0.346,19.2,441.png,0.503115623005,0.470734120082,0.435150836965
7.5Y,5,4,0.365,0.386,18.3,442.png,0.507023413968,0.461962911697,0.344237875635
7.5Y,5,6,0.407,0.438,17.3,443.png,0.511126262978,0.450804233942,0.216183977852
7.5Y,5,8,0.44,0.477,16.7,444.png,0.514804588899,0.443234092513,0.0631785628943
7.5Y,6,2,0.329,0.342,29.2,445.png,0.602410032934,0.572353905621,0.54003920662
7.5Y,6,4,0.356,0.376,28.1,446.png,0.610009934861,0.563536411849,0.448212351801
7.5Y,6,6,0.389,0.418,26.8,447.png,0.613523573406,0.552792718642,0.331856619506
7.5Y,6,8,0.416,0.451,25.9,448.png,0.616348051947,0.544466772336,0.224345527927
7.5Y,6,10,0.443,0.484,25.2,449.png,0.618961256502,0.53788682491,0.0208541933554
7.5Y,7,2,0.327,0.339,41.8,450.png,0.707491452425,0.673011219488,0.644122129353
7.5Y,7,4,0.349,0.368,40.6,451.png,0.713857616577,0.666285705352,0.555110297059
7.5Y,7,6,0.373,0.404,39.1,452.png,0.709194215524,0.659621612598,0.447307875258
7.5Y,7,8,0.4,0.433,38.1,453.png,0.723126846565,0.649771680843,0.344436863291
7.5Y,7,10,0.422,0.462,36.8,454.png,0.720359595667,0.640943630808,0.224662715994
7.5Y,8,2,0.324,0.337,57.9,455.png,0.811490121656,0.780259313215,0.753841075381
7.5Y,8,4,0.344,0.362,56.3,456.png,0.821158838128,0.771525286779,0.663873394568
7.5Y,8,6,0.368,0.394,54.7,457.png,0.826678305349,0.764102354355,0.55272149117
7.5Y,8,8,0.387,0.419,52.8,458.png,0.824861646302,0.75354373166,0.458782064065
7.5Y,8,10,0.406,0.444,51.8,459.png,0.827470150383,0.748373459833,0.358612321518
7.5Y,8,12,0.426,0.469,50.1,460.png,0.82587944731,0.737668699483,0.225745154392
7.5Y,9,2,0.323,0.336,77.1,461.png,0.919480031863,0.886310951217,0.860271888697
7.5Y,9,4,0.339,0.358,75.7,462.png,0.925990188373,0.881884212168,0.775247666135
7.5Y,9,6,0.359,0.386,72.8,463.png,0.923766074154,0.870091630533,0.663341583684
7.5Y,9,8,0.376,0.408,71.5,464.png,0.929700001604,0.864230560214,0.575727694727
7.5Y,9,10,0.395,0.432,69.6,465.png,0.932575354318,0.854590781086,0.470881338613
7.5Y,9,12,0.411,0.454,67.8,466.png,0.929127082922,0.846389811799,0.36392786978
7.5Y,9,14,0.429,0.476,66.6,467.png,0.933378754255,0.839649819946,0.215277219599
10.0Y,1,2,0.371,0.412,1.1,468.png,0.113810272498,0.107804242996,0.0553201946393
10.0Y,2,2,0.351,0.38,2.92,469.png,0.197110276027,0.188034893799,0.140024112021
10.0Y,2,4,0.421,0.482,2.65,470.png,0.195147565389,0.181046800226,0.0196411756556
10.0Y,3,2,0.341,0.364,6.18,471.png,0.288436222771,0.275990056592,0.230887824641
10.0Y,3,4,0.387,0.435,5.8,472.png,0.285414978796,0.271213952921,0.133979131969
10.0Y,4,2,0.335,0.354,11.4,473.png,0.387719257681,0.371044485106,0.329337035148
10.0Y,4,4,0.37,0.407,10.9,474.png,0.386766261255,0.367044898929,0.238544227261
10.0Y,4,6,0.42,0.484,10.2,475.png,0.381018402014,0.35979269575,0.0657698104221
10.0Y,5,2,0.33,0.348,19.2,476.png,0.491537055222,0.474415155756,0.435029177396
10.0Y,5,4,0.358,0.39,18.3,477.png,0.489116878692,0.467776506098,0.34411164575
10.0Y,5,6,0.395,0.447,17.3,478.png,0.483381992134,0.460075931571,0.214662651654
10.0Y,5,8,0.423,0.489,16.6,479.png,0.479168926862,0.453495217662,0.0676096921389
10.0Y,6,2,0.327,0.343,29.2,480.png,0.595378710313,0.574573083614,0.539935070203
10.0Y,6,4,0.35,0.379,28.1,481.png,0.591570556414,0.569417091733,0.44859656943
10.0Y,6,6,0.38,0.425,26.8,482.png,0.586700937036,0.561688422906,0.329399367802
10.0Y,6,8,0.402,0.46,25.9,483.png,0.580816057528,0.556159797644,0.226304040399
10.0Y,6,10,0.426,0.495,25.2,484.png,0.57970531906,0.550927068925,0.0411026284959
10.0Y,7,2,0.325,0.341,41.8,485.png,0.697422848272,0.676374578399,0.641910823377
10.0Y,7,4,0.345,0.37,40.6,486.png,0.699133759176,0.670973207976,0.55527623633
10.0Y,7,6,0.37,0.41,39.1,487.png,0.692800128263,0.665383691853,0.438737922885
10.0Y,7,8,0.389,0.439,38.1,488.png,0.690045933007,0.660488734417,0.347272341745
10.0Y,7,10,0.409,0.47,36.8,489.png,0.683490853309,0.652998393983,0.229097816342
10.0Y,8,2,0.323,0.337,57.9,490.png,0.807758794684,0.781316622595,0.754937016623
10.0Y,8,4,0.34,0.364,56.3,491.png,0.803894352374,0.776985279819,0.663953008903
10.0Y,8,6,0.362,0.397,54.2,492.png,0.800305508184,0.768304179393,0.551398954027
10.0Y,8,8,0.379,0.424,52.8,493.png,0.795056597879,0.763198456949,0.45881380464
10.0Y,8,10,0.396,0.45,51.8,494.png,0.793302835039,0.759445947652,0.360898817228
10.0Y,8,12,0.413,0.476,50.1,495.png,0.785941006482,0.750596933865,0.236125551167
10.0Y,9,2,0.321,0.336,77.1,496.png,0.910998244648,0.888697862542,0.862731787405
10.0Y,9,4,0.336,0.359,75.7,497.png,0.912136646826,0.886109026338,0.776541962395
10.0Y,9,6,0.355,0.389,72.8,498.png,0.903823495679,0.876525424505,0.661342476432
10.0Y,9,8,0.37,0.411,70.9,499.png,0.901379989313,0.868863452564,0.575086383672
10.0Y,9,10,0.386,0.437,69.6,500.png,0.897151014805,0.865894329747,0.473388402221
10.0Y,9,12,0.401,0.46,67.8,501.png,0.891629363116,0.858426227632,0.367407871989
10.0Y,9,14,0.416,0.484,66.6,502.png,0.887360272665,0.854503981501,0.225088548964
10.0Y,10,16,0.419,0.488,86.1,503.png,0.995726242474,0.957302023322,0.217932304854
2.5GY,1,0,0.31,0.316,1.21,504.png,0.116215867179,0.110852802516,0.11955448237
2.5GY,1,2,0.356,0.416,1.08,505.png,0.102388659259,0.109431797976,0.0567241822548
2.5GY,2,0,0.31,0.316,3.12,506.png,0.199066762199,0.191108525052,0.204020924251
2.5GY,2,2,0.341,0.382,2.92,507.png,0.186405028929,0.191091801623,0.142255803415
2.5GY,2,4,0.392,0.491,2.6,508.png,0.168832830745,0.186023308005,0.0310191675112
2.5GY,3,0,0.31,0.316,6.55,509.png,0.291059397378,0.280219637279,0.297807365193
2.5GY,3,2,0.334,0.367,6.18,510.png,0.276545540059,0.279553277244,0.231399117302
2.5GY,3,4,0.369,0.441,5.75,511.png,0.260476701129,0.276795506736,0.138808414323
2.5GY,4,0,0.31,0.316,12.0,512.png,0.390357692401,0.376407571179,0.399041922326
2.5GY,4,2,0.33,0.355,11.4,513.png,0.377644128423,0.373989721974,0.331054182863
2.5GY,4,4,0.357,0.411,10.8,514.png,0.36169635591,0.372219266098,0.241739695623
2.5GY,4,6,0.393,0.493,10.0,515.png,0.337288783754,0.367632894427,0.089585934276
2.5GY,5,0,0.31,0.316,19.7,516.png,0.492533925007,0.475383295843,0.50321053524
2.5GY,5,2,0.326,0.349,19.0,517.png,0.478695879958,0.475183263936,0.434243933227
2.5GY,5,4,0.347,0.392,18.3,518.png,0.464798190855,0.474708079136,0.349998289754
2.5GY,5,6,0.376,0.454,17.2,519.png,0.443109926454,0.469970320301,0.22355102137
2.5GY,5,8,0.396,0.497,16.5,520.png,0.42975918961,0.465635531245,0.107405439387
2.5GY,6,0,0.31,0.316,30.0,521.png,0.597405021307,0.576969471885,0.610126560208
2.5GY,6,2,0.324,0.344,29.2,522.png,0.58548371514,0.57754080951,0.540664056332
2.5GY,6,4,0.343,0.381,28.1,523.png,0.571545578585,0.57527014898,0.451579335103
2.5GY,6,6,0.367,0.429,26.8,524.png,0.553985112877,0.571113538796,0.336804821604
2.5GY,6,8,0.384,0.467,25.7,525.png,0.535982023604,0.566404370348,0.237499443843
2.5GY,6,10,0.402,0.503,24.8,526.png,0.524798552583,0.561182274648,0.0995729743369
2.5GY,7,0,0.31,0.316,43.0,527.png,0.702987357365,0.679244609231,0.717767693719
2.5GY,7,2,0.323,0.341,41.8,528.png,0.690915370642,0.678190051719,0.643835348874
2.5GY,7,4,0.339,0.372,40.6,529.png,0.678223682016,0.677188189223,0.557502123864
2.5GY,7,6,0.359,0.413,38.8,530.png,0.657414623004,0.6725738114,0.444278638603
2.5GY,7,8,0.375,0.444,37.8,531.png,0.647391584081,0.669755534276,0.355105759161
2.5GY,7,10,0.39,0.476,36.5,532.png,0.631698283022,0.664567447061,0.249825638958
2.5GY,7,12,0.404,0.506,35.6,533.png,0.619911812746,0.661431847058,0.100735934165
2.5GY,8,0,0.31,0.316,59.1,534.png,0.810389369268,0.783282423969,0.82726398575
2.5GY,8,2,0.321,0.338,57.9,535.png,0.798120384007,0.784296807849,0.75474706932
2.5GY,8,4,0.335,0.366,55.7,536.png,0.779113682584,0.779546118957,0.661980526922
2.5GY,8,6,0.353,0.401,54.2,537.png,0.765638566254,0.778606055196,0.553989153438
2.5GY,8,8,0.366,0.428,52.8,538.png,0.75147678834,0.775724967456,0.468522101642
2.5GY,8,10,0.379,0.455,50.9,539.png,0.734648465784,0.768430317896,0.375076628436
2.5GY,8,12,0.393,0.483,50.1,540.png,0.726561591344,0.767466238931,0.263512548725
2.5GY,8,14,0.405,0.509,48.8,541.png,0.713209761403,0.762745408775,0.0947508225346
2.5GY,9,0,0.31,0.316,78.6,542.png,0.919562058958,0.889035452832,0.938565482813
2.5GY,9,2,0.32,0.337,77.1,543.png,0.904335738601,0.890871746906,0.861278032534
2.5GY,9,4,0.332,0.361,74.9,544.png,0.887690995137,0.88806426888,0.772857417593
2.5GY,9,6,0.347,0.391,72.8,545.png,0.87106794061,0.88592297946,0.667502335808
2.5GY,9,8,0.36,0.415,70.9,546.png,0.86052785389,0.880817835745,0.580205716138
2.5GY,9,10,0.373,0.442,69.0,547.png,0.844647912157,0.876710977522,0.481069507817
2.5GY,9,12,0.385,0.466,67.3,548.png,0.832288317426,0.871725453413,0.382799159769
2.5GY,9,14,0.396,0.49,66.1,549.png,0.820037890764,0.869659758082,0.265864480387
2.5GY,10,6,0.343,0.383,95.0,550.png,0.98123522653,0.993772160634,0.780902321661
2.5GY,10,8,0.355,0.405,93.2,551.png,0.972840463183,0.990993867834,0.6937593408
2.5GY,10,10,0.366,0.427,91.6,552.png,0.961596726077,0.989346761746,0.606541871178
2.5GY,10,12,0.378,0.45,89.2,553.png,0.948556537586,0.982830453968,0.506538256515
2.5GY,10,14,0.389,0.473,87.7,554.png,0.936505795561,0.980797791876,0.398356336239
2.5GY,10,16,0.4,0.495,85.4,555.png,0.922782503055,0.973518250995,0.261731605597
5.0GY,1,2,0.335,0.415,1.07,556.png,0.0884885765423,0.111899800838,0.0620794576529
5.0GY,2,2,0.327,0.383,2.89,557.png,0.170417021034,0.193819694631,0.145585522362
5.0GY,2,4,0.364,0.494,2.54,558.png,0.142665873182,0.189116886506,0.0459133775398
5.0GY,3,2,0.324,0.367,6.18,559.png,0.262114634971,0.283258380058,0.235948043779
5.0GY,3,4,0.343,0.441,5.65,560.png,0.225901777774,0.281810298059,0.152444969207
5.0GY,4,2,0.322,0.356,11.4,561.png,0.361544454951,0.378376869154,0.334462815536
5.0GY,4,4,0.337,0.412,10.7,562.png,0.325747110918,0.378989011764,0.25266498754
5.0GY,4,6,0.358,0.493,9.8,563.png,0.283215343636,0.375139497726,0.129766273669
5.0GY,5,2,0.32,0.349,19.0,564.png,0.464492926145,0.478965993903,0.438434795429
5.0GY,5,4,0.334,0.393,18.1,565.png,0.433499641882,0.479659298389,0.356743422994
5.0GY,5,6,0.352,0.455,16.9,566.png,0.393205341149,0.47693299718,0.244182577174
5.0GY,5,8,0.364,0.498,16.2,567.png,0.369220608616,0.474294906576,0.155939653483
5.0GY,6,2,0.32,0.344,29.2,568.png,0.574118921329,0.580616705706,0.543978052589
5.0GY,6,4,0.334,0.382,27.8,569.png,0.544236159999,0.578961948718,0.455680798898
5.0GY,6,6,0.351,0.43,26.6,570.png,0.513958891453,0.578662765217,0.350914011436
5.0GY,6,8,0.362,0.468,25.5,571.png,0.485670813533,0.575832675329,0.26449793949
5.0GY,6,10,0.373,0.504,24.6,572.png,0.463616725073,0.572639952581,0.165734845164
5.0GY,7,2,0.32,0.342,41.8,573.png,0.679178802658,0.681636243313,0.644650110799
5.0GY,7,4,0.331,0.373,40.3,574.png,0.649927425413,0.681954862578,0.561779128948
5.0GY,7,6,0.346,0.414,38.8,575.png,0.619882500895,0.682128971251,0.457340026338
5.0GY,7,8,0.357,0.446,37.5,576.png,0.595817968215,0.679586285543,0.37389175399
5.0GY,7,10,0.368,0.478,36.2,577.png,0.573530240605,0.675474029096,0.282672472782
5.0GY,7,12,0.377,0.507,35.0,578.png,0.552069151018,0.670922664984,0.18188889037
5.0GY,8,2,0.318,0.338,57.4,579.png,0.783604287984,0.784393776098,0.755081152021
5.0GY,8,4,0.329,0.366,55.7,580.png,0.757882989862,0.78515071377,0.668836560303
5.0GY,8,6,0.342,0.401,53.7,581.png,0.726787033967,0.784471342592,0.565489479609
5.0GY,8,8,0.352,0.428,52.3,582.png,0.705518148443,0.783020055443,0.486123669604
5.0GY,8,10,0.362,0.457,50.5,583.png,0.680194028472,0.778483569269,0.396852062229
5.0GY,8,12,0.371,0.484,49.2,584.png,0.659406423655,0.775792684023,0.306377651753
5.0GY,8,14,0.38,0.511,48.0,585.png,0.640449343917,0.772824751002,0.190377776586
5.0GY,9,2,0.317,0.337,77.1,586.png,0.891325199019,0.894414418326,0.86494789577
5.0GY,9,4,0.327,0.361,74.9,587.png,0.867425044281,0.893433918956,0.779234584903
5.0GY,9,6,0.339,0.392,72.1,588.png,0.83539012146,0.890558494982,0.673088014042
5.0GY,9,8,0.348,0.417,70.2,589.png,0.810694151956,0.88889065013,0.590512207879
5.0GY,9,10,0.358,0.443,69.0,590.png,0.792844745366,0.889554046288,0.504169849481
5.0GY,9,12,0.367,0.468,66.6,591.png,0.768381181901,0.882383256766,0.411977809097
5.0GY,9,14,0.375,0.492,65.0,592.png,0.747535485279,0.879025278023,0.314685897568
5.0GY,9,16,0.383,0.518,63.4,593.png,0.724779634654,0.875655987772,0.171279638927
5.0GY,10,8,0.345,0.407,92.4,594.png,0.924652438803,0.998997277802,0.701585935629
5.0GY,10,10,0.354,0.429,90.8,595.png,0.907965873549,0.99838508602,0.619655744855
